"age","sex","agehrp","ethnicityew","ethhuk11","n"
1,2,36,2,6,2
1,2,36,2,7,3
1,2,36,2,8,2
1,2,36,3,3,2
1,2,36,4,2,6
1,2,36,4,3,1
1,2,36,4,4,40
1,2,36,4,5,1
1,2,36,5,2,20
1,2,36,5,4,3
1,2,36,5,5,10
1,2,36,5,6,9
1,2,36,5,7,7
1,2,36,5,8,4
1,2,36,6,4,1
1,2,36,6,6,116
1,2,36,6,8,1
1,2,36,7,5,2
1,2,36,7,6,2
1,2,36,7,7,37
1,2,36,8,4,1
1,2,36,8,6,1
1,2,36,8,7,2
1,2,36,8,8,9
1,2,37,2,2,567
1,2,37,2,3,5
1,2,37,2,4,22
1,2,37,2,5,5
1,2,37,2,6,3
1,2,37,2,7,1
1,2,37,2,8,1
1,2,37,3,3,3
1,2,37,4,2,1
1,2,37,4,3,1
1,2,37,4,4,23
1,2,37,4,5,1
1,2,37,4,7,1
1,2,37,5,2,22
1,2,37,5,4,8
1,2,37,5,5,8
1,2,37,5,6,9
1,2,37,5,7,9
1,2,37,5,8,4
1,2,37,6,2,1
1,2,37,6,4,1
1,2,37,6,5,1
1,2,37,6,6,87
1,2,37,6,7,5
1,2,37,7,2,3
1,2,37,7,4,1
1,2,37,7,5,1
1,2,37,7,6,1
1,2,37,7,7,43
1,2,37,8,2,2
1,2,37,8,6,2
1,2,37,8,8,6
1,2,38,2,2,506
1,2,38,2,3,4
1,2,38,2,4,20
1,2,38,2,5,2
1,2,38,2,6,1
1,2,38,2,8,3
1,2,38,4,2,2
1,2,38,4,3,1
1,2,38,4,4,37
1,2,38,4,5,1
1,2,38,4,6,1
1,2,38,4,8,1
1,2,38,5,2,11
1,2,38,5,4,6
1,2,38,5,5,8
1,2,38,5,6,13
1,2,38,5,7,5
1,2,38,5,8,2
1,2,38,6,4,1
1,2,38,6,6,73
1,2,38,6,8,1
1,2,38,7,2,1
1,2,38,7,4,1
1,2,38,7,6,1
1,2,38,7,7,25
1,2,38,8,4,1
1,2,38,8,7,2
1,2,38,8,8,11
1,2,39,2,2,464
1,2,39,2,3,3
1,2,39,2,4,12
1,2,39,2,5,2
1,2,39,2,6,1
1,2,39,2,7,1
1,2,39,2,8,4
1,2,39,3,3,3
1,2,39,4,2,9
1,2,39,4,4,26
1,2,39,4,5,2
1,2,39,4,8,1
1,2,39,5,2,14
1,2,39,5,4,4
1,2,39,5,5,7
1,2,39,5,6,12
1,2,39,5,7,4
1,2,39,5,8,3
1,2,39,6,2,1
1,2,39,6,5,1
1,2,39,6,6,50
1,2,39,6,7,1
1,2,39,7,2,2
1,2,39,7,5,1
1,2,39,7,7,35
1,2,39,8,2,1
1,2,39,8,6,1
1,2,39,8,8,5
1,2,40,2,2,419
1,2,40,2,3,4
1,2,40,2,4,16
1,2,40,2,5,2
1,2,40,2,6,3
1,2,40,2,7,2
1,2,40,3,3,5
1,2,40,4,2,5
1,2,40,4,3,2
1,2,40,4,4,23
1,2,40,4,5,1
1,2,40,5,2,11
1,2,40,5,3,1
1,2,40,5,4,4
1,2,40,5,5,3
1,2,40,5,6,5
1,2,40,5,7,9
1,2,40,5,8,1
1,2,40,6,6,67
1,2,40,7,4,1
1,2,40,7,6,1
1,2,40,7,7,15
1,2,40,8,8,4
1,2,41,2,2,316
1,2,41,2,3,5
1,2,41,2,4,15
1,2,41,2,5,4
1,2,41,2,6,2
1,2,41,2,7,2
1,2,41,3,2,1
1,2,41,3,3,1
1,2,41,3,4,2
1,2,41,4,2,2
1,2,41,4,3,1
1,2,41,4,4,14
1,2,41,4,5,1
1,2,41,5,2,16
1,2,41,5,4,5
1,2,41,5,5,6
1,2,41,5,6,9
1,2,41,5,7,12
1,2,41,6,2,1
1,2,41,6,6,54
1,2,41,6,7,1
1,2,41,7,2,1
1,2,41,7,5,1
1,2,41,7,7,29
1,2,41,7,8,1
1,2,41,8,4,1
1,2,41,8,7,1
1,2,41,8,8,4
1,2,42,2,2,262
1,2,42,2,3,1
1,2,42,2,4,9
1,2,42,2,5,5
1,2,42,2,8,1
1,2,42,3,3,2
1,2,42,4,2,7
1,2,42,4,4,14
1,2,42,5,2,13
1,2,42,5,5,2
1,2,42,5,6,5
1,2,42,5,7,4
1,2,42,5,8,1
1,2,42,6,6,42
1,2,42,6,8,1
1,2,42,7,2,2
1,2,42,7,5,1
1,2,42,7,6,1
1,2,42,7,7,19
1,2,42,7,8,1
1,2,42,8,7,1
1,2,42,8,8,10
1,2,43,2,2,209
1,2,43,2,3,2
1,2,43,2,4,7
1,2,43,2,5,2
1,2,43,2,6,1
1,2,43,2,7,4
1,2,43,2,8,1
1,2,43,3,3,1
1,2,43,4,2,3
1,2,43,4,4,7
1,2,43,5,2,6
1,2,43,5,3,1
1,2,43,5,4,2
1,2,43,5,5,3
1,2,43,5,6,6
1,2,43,5,7,3
1,2,43,5,8,1
1,2,43,6,6,31
1,2,43,7,5,1
1,2,43,7,7,14
1,2,43,8,2,1
1,2,43,8,7,2
1,2,43,8,8,5
1,2,44,2,2,158
1,2,44,2,3,1
1,2,44,2,4,3
1,2,44,2,5,2
1,2,44,2,7,1
1,2,44,2,8,2
1,2,44,4,2,1
1,2,44,4,4,8
1,2,44,4,6,1
1,2,44,5,2,6
1,2,44,5,4,2
1,2,44,5,5,1
1,2,44,5,6,1
1,2,44,5,7,5
1,2,44,6,4,1
1,2,44,6,6,28
1,2,44,7,7,16
1,2,44,8,7,1
1,2,44,8,8,3
1,2,45,2,2,130
1,2,45,2,3,2
1,2,45,2,4,4
1,2,45,2,5,1
1,2,45,2,7,3
1,2,45,2,8,2
1,2,45,3,2,1
1,2,45,4,2,6
1,2,45,4,4,3
1,2,45,5,2,8
1,2,45,5,4,1
1,2,45,5,5,3
1,2,45,5,6,1
1,2,45,6,6,24
1,2,45,6,8,1
1,2,45,7,4,1
1,2,45,7,7,14
1,2,45,8,7,1
1,2,45,8,8,1
1,2,46,2,2,90
1,2,46,2,3,3
1,2,46,2,4,2
1,2,46,2,7,1
1,2,46,4,2,1
1,2,46,4,4,5
1,2,46,4,6,1
1,2,46,5,2,1
1,2,46,5,4,2
1,2,46,5,5,3
1,2,46,5,7,4
1,2,46,5,8,2
1,2,46,6,6,12
1,2,46,6,7,1
1,2,46,7,7,5
1,2,46,8,8,1
1,2,47,2,2,78
1,2,47,2,4,2
1,2,47,4,4,3
1,2,47,5,2,2
1,2,47,5,4,1
1,2,47,5,5,1
1,2,47,5,7,3
1,2,47,5,8,1
1,2,47,6,2,2
1,2,47,6,6,7
1,2,47,7,2,1
1,2,47,7,7,12
1,2,47,8,8,1
1,2,48,2,2,66
1,2,48,2,3,2
1,2,48,2,4,3
1,2,48,3,3,1
1,2,48,4,2,1
1,2,48,5,2,6
1,2,48,5,3,1
1,2,48,5,5,1
1,2,48,5,8,1
1,2,48,6,6,7
1,2,48,7,7,11
1,2,48,8,8,3
1,2,49,2,2,44
1,2,49,2,3,3
1,2,49,2,4,1
1,2,49,4,2,1
1,2,49,4,4,3
1,2,49,5,2,6
1,2,49,5,7,1
1,2,49,5,8,1
1,2,49,6,6,5
1,2,49,7,7,5
1,2,49,8,8,3
1,2,50,2,2,31
1,2,50,2,3,1
1,2,50,2,4,2
1,2,50,2,5,1
1,2,50,2,8,1
1,2,50,4,2,2
1,2,50,4,8,1
1,2,50,5,2,5
1,2,50,5,4,1
1,2,50,5,6,1
1,2,50,6,2,1
1,2,50,6,6,1
1,2,50,7,7,5
1,2,50,8,2,1
1,2,51,2,2,28
1,2,51,2,4,1
1,2,51,4,4,2
1,2,51,5,2,5
1,2,51,6,6,2
1,2,51,7,7,5
1,2,51,8,8,3
1,2,52,2,2,24
1,2,52,3,3,1
1,2,52,5,2,2
1,2,52,5,6,1
1,2,52,5,7,2
1,2,52,6,6,3
1,2,52,7,7,1
1,2,52,8,8,1
1,2,53,2,2,19
1,2,53,4,2,1
1,2,53,4,4,1
1,2,53,5,2,4
1,2,53,5,5,1
1,2,53,6,6,3
1,2,53,7,7,2
1,2,53,8,6,1
1,2,54,2,2,14
1,2,54,2,3,1
1,2,54,3,2,1
1,2,54,5,5,3
1,2,54,5,6,1
1,2,54,6,6,3
1,2,54,7,5,1
1,2,54,7,7,2
1,2,55,2,2,10
1,2,55,2,3,1
1,2,55,2,4,2
1,2,55,4,4,1
1,2,55,5,4,2
1,2,55,6,6,2
1,2,55,7,7,2
1,2,55,8,7,1
1,2,55,8,8,1
1,2,56,2,2,17
1,2,56,2,4,1
1,2,56,5,2,1
1,2,56,6,2,1
1,2,56,6,6,1
1,2,56,7,2,1
1,2,57,2,2,4
1,2,57,7,7,3
1,2,58,2,2,6
1,2,58,6,6,1
1,2,58,7,7,1
1,2,59,2,2,5
1,2,60,2,2,7
1,2,60,2,3,1
1,2,60,5,2,1
1,2,60,6,2,1
1,2,61,2,2,3
1,2,61,5,2,1
1,2,61,6,6,1
1,2,61,7,7,1
1,2,62,2,2,1
1,2,63,2,2,3
1,2,63,6,6,2
1,2,64,2,2,5
1,2,64,6,6,1
1,2,65,2,2,3
1,2,66,2,2,3
1,2,66,4,7,1
1,2,67,2,2,3
1,2,69,2,2,1
1,2,69,5,2,1
1,2,69,7,7,1
1,2,70,2,2,1
1,2,70,5,7,1
1,2,72,5,4,1
1,2,74,2,2,3
1,2,75,2,2,2
1,2,76,2,2,1
1,2,76,2,3,1
1,2,78,2,2,1
1,2,81,2,2,1
1,2,82,2,2,1
1,2,83,2,2,1
1,2,86,2,2,3
1,2,86,5,5,1
2,1,17,2,2,2
2,1,18,2,2,12
2,1,18,2,6,1
2,1,19,2,2,53
2,1,19,2,4,2
2,1,19,2,6,2
2,1,19,5,2,5
2,1,19,5,5,3
2,1,19,5,7,2
2,1,19,6,6,3
2,1,19,7,7,3
2,1,20,2,2,128
2,1,20,2,3,1
2,1,20,2,4,2
2,1,20,2,6,1
2,1,20,4,4,1
2,1,20,5,2,4
2,1,20,5,5,2
2,1,20,5,7,5
2,1,20,6,6,2
2,1,20,7,7,5
2,1,20,8,8,1
2,1,21,2,2,199
2,1,21,2,4,1
2,1,21,3,3,1
2,1,21,4,4,5
2,1,21,5,2,12
2,1,21,5,4,4
2,1,21,5,5,6
2,1,21,5,6,1
2,1,21,5,7,1
2,1,21,6,6,5
2,1,21,7,5,1
2,1,21,7,7,7
2,1,21,7,8,1
2,1,22,2,2,269
2,1,22,2,4,1
2,1,22,2,5,4
2,1,22,2,8,2
2,1,22,4,2,3
2,1,22,4,4,4
2,1,22,5,2,10
2,1,22,5,4,2
2,1,22,5,5,10
2,1,22,5,6,2
2,1,22,5,7,4
2,1,22,5,8,1
2,1,22,6,4,1
2,1,22,6,6,3
2,1,22,7,2,1
2,1,22,7,5,2
2,1,22,7,6,1
2,1,22,7,7,6
2,1,22,8,2,1
2,1,22,8,5,1
2,1,22,8,8,1
2,1,23,2,2,297
2,1,23,2,4,2
2,1,23,2,5,3
2,1,23,2,6,1
2,1,23,4,2,1
2,1,23,4,4,8
2,1,23,5,2,20
2,1,23,5,5,4
2,1,23,5,7,2
2,1,23,6,4,1
2,1,23,6,6,5
2,1,23,7,7,15
2,1,23,8,8,1
2,1,24,2,2,297
2,1,24,2,3,1
2,1,24,2,4,5
2,1,24,2,5,4
2,1,24,2,6,1
2,1,24,4,2,3
2,1,24,4,4,4
2,1,24,5,2,18
2,1,24,5,3,1
2,1,24,5,4,1
2,1,24,5,5,9
2,1,24,5,6,4
2,1,24,5,7,3
2,1,24,6,2,2
2,1,24,6,4,1
2,1,24,6,6,13
2,1,24,7,2,1
2,1,24,7,7,15
2,1,24,8,8,1
2,1,25,2,2,326
2,1,25,2,4,5
2,1,25,2,5,4
2,1,25,4,2,1
2,1,25,4,4,21
2,1,25,4,5,1
2,1,25,4,8,1
2,1,25,5,2,18
2,1,25,5,4,1
2,1,25,5,5,14
2,1,25,5,7,2
2,1,25,6,5,1
2,1,25,6,6,14
2,1,25,7,2,1
2,1,25,7,6,1
2,1,25,7,7,13
2,1,25,8,2,1
2,1,25,8,6,1
2,1,25,8,8,2
2,1,26,2,2,435
2,1,26,2,4,13
2,1,26,2,5,1
2,1,26,2,6,1
2,1,26,2,7,1
2,1,26,2,8,1
2,1,26,4,2,1
2,1,26,4,4,22
2,1,26,5,2,17
2,1,26,5,4,4
2,1,26,5,5,7
2,1,26,5,7,4
2,1,26,6,6,27
2,1,26,7,5,2
2,1,26,7,6,1
2,1,26,7,7,21
2,1,26,8,8,5
2,1,27,2,2,362
2,1,27,2,3,3
2,1,27,2,4,8
2,1,27,2,5,5
2,1,27,2,7,1
2,1,27,2,8,2
2,1,27,4,2,3
2,1,27,4,4,26
2,1,27,4,6,1
2,1,27,5,2,11
2,1,27,5,4,3
2,1,27,5,5,9
2,1,27,5,6,6
2,1,27,5,7,3
2,1,27,6,2,1
2,1,27,6,6,35
2,1,27,7,6,1
2,1,27,7,7,21
2,1,27,8,6,1
2,1,27,8,7,1
2,1,27,8,8,1
2,1,28,2,2,465
2,1,28,2,4,8
2,1,28,2,5,8
2,1,28,2,6,1
2,1,28,3,2,1
2,1,28,4,2,1
2,1,28,4,3,1
2,1,28,4,4,34
2,1,28,4,5,2
2,1,28,5,2,14
2,1,28,5,4,7
2,1,28,5,5,5
2,1,28,5,6,4
2,1,28,5,7,3
2,1,28,6,6,40
2,1,28,6,8,2
2,1,28,7,7,37
2,1,28,8,2,1
2,1,28,8,6,1
2,1,28,8,7,1
2,1,28,8,8,5
2,1,29,2,2,490
2,1,29,2,3,2
2,1,29,2,4,12
2,1,29,2,5,2
2,1,29,2,6,2
2,1,29,2,8,1
2,1,29,3,2,1
2,1,29,4,2,2
2,1,29,4,4,50
2,1,29,4,5,2
2,1,29,4,7,1
2,1,29,5,2,15
2,1,29,5,4,4
2,1,29,5,5,13
2,1,29,5,6,3
2,1,29,5,7,3
2,1,29,6,2,1
2,1,29,6,6,63
2,1,29,7,2,1
2,1,29,7,5,1
2,1,29,7,6,1
2,1,29,7,7,27
2,1,29,7,8,1
2,1,29,8,8,8
2,1,30,2,2,463
2,1,30,2,3,2
2,1,30,2,4,15
2,1,30,2,5,6
2,1,30,2,6,2
2,1,30,2,8,1
2,1,30,3,3,2
2,1,30,4,2,4
2,1,30,4,4,52
2,1,30,4,5,1
2,1,30,4,8,1
2,1,30,5,2,14
2,1,30,5,3,1
2,1,30,5,4,7
2,1,30,5,5,14
2,1,30,5,6,6
2,1,30,5,7,7
2,1,30,5,8,2
2,1,30,6,6,81
2,1,30,6,7,1
2,1,30,7,5,2
2,1,30,7,7,33
2,1,30,8,2,1
2,1,30,8,6,1
2,1,30,8,7,2
2,1,30,8,8,11
2,1,31,2,2,553
2,1,31,2,3,1
2,1,31,2,4,10
2,1,31,2,5,3
2,1,31,2,6,5
2,1,31,2,7,1
2,1,31,2,8,3
2,1,31,3,3,3
2,1,31,4,2,6
2,1,31,4,4,38
2,1,31,5,2,24
2,1,31,5,3,1
2,1,31,5,4,12
2,1,31,5,5,6
2,1,31,5,6,8
2,1,31,5,7,8
2,1,31,5,8,1
2,1,31,6,2,2
2,1,31,6,4,1
2,1,31,6,6,92
2,1,31,7,4,1
2,1,31,7,7,34
2,1,31,8,2,1
2,1,31,8,6,1
2,1,31,8,7,1
2,1,31,8,8,10
2,1,32,2,2,552
2,1,32,2,3,3
2,1,32,2,4,17
2,1,32,2,5,3
2,1,32,2,6,3
2,1,32,2,7,3
2,1,32,3,3,2
2,1,32,4,2,2
2,1,32,4,3,1
2,1,32,4,4,62
2,1,32,5,2,20
2,1,32,5,4,4
2,1,32,5,5,8
2,1,32,5,6,4
2,1,32,5,7,2
2,1,32,5,8,5
2,1,32,6,2,1
2,1,32,6,6,101
2,1,32,7,4,2
2,1,32,7,6,1
2,1,32,7,7,38
2,1,32,8,2,1
2,1,32,8,6,1
2,1,32,8,8,13
2,1,33,2,2,634
2,1,33,2,3,3
2,1,33,2,4,20
2,1,33,2,5,1
2,1,33,2,6,5
2,1,33,2,8,3
2,1,33,3,3,3
2,1,33,4,2,3
2,1,33,4,4,58
2,1,33,5,2,12
2,1,33,5,4,4
2,1,33,5,5,12
2,1,33,5,6,8
2,1,33,5,7,12
2,1,33,5,8,1
2,1,33,6,2,1
2,1,33,6,4,1
2,1,33,6,5,1
2,1,33,6,6,105
2,1,33,6,7,1
2,1,33,6,8,1
2,1,33,7,2,2
2,1,33,7,6,1
2,1,33,7,7,38
2,1,33,8,3,1
2,1,33,8,6,3
2,1,33,8,8,10
2,1,34,2,2,578
2,1,34,2,3,3
2,1,34,2,4,14
2,1,34,2,5,7
2,1,34,2,6,6
2,1,34,2,7,3
2,1,34,2,8,1
2,1,34,3,2,1
2,1,34,3,3,4
2,1,34,4,2,6
2,1,34,4,4,56
2,1,34,5,2,16
2,1,34,5,3,1
2,1,34,5,4,6
2,1,34,5,5,11
2,1,34,5,6,14
2,1,34,5,7,4
2,1,34,5,8,5
2,1,34,6,4,1
2,1,34,6,6,135
2,1,34,6,7,1
2,1,34,7,2,1
2,1,34,7,4,1
2,1,34,7,7,44
2,1,34,7,8,1
2,1,34,8,4,1
2,1,34,8,7,1
2,1,34,8,8,12
2,1,35,2,2,598
2,1,35,2,3,4
2,1,35,2,4,31
2,1,35,2,5,2
2,1,35,2,6,5
2,1,35,2,7,1
2,1,35,2,8,2
2,1,35,4,2,6
2,1,35,4,4,51
2,1,35,5,2,15
2,1,35,5,4,8
2,1,35,5,5,8
2,1,35,5,6,10
2,1,35,5,7,7
2,1,35,5,8,2
2,1,35,6,2,3
2,1,35,6,4,1
2,1,35,6,6,96
2,1,35,7,2,1
2,1,35,7,5,1
2,1,35,7,6,1
2,1,35,7,7,29
2,1,35,8,8,14
2,1,36,2,2,641
2,1,36,2,3,6
2,1,36,2,4,25
2,1,36,2,5,3
2,1,36,2,6,4
2,1,36,2,7,2
2,1,36,2,8,3
2,1,36,3,2,1
2,1,36,3,3,1
2,1,36,3,6,1
2,1,36,4,2,6
2,1,36,4,3,2
2,1,36,4,4,44
2,1,36,4,5,2
2,1,36,4,6,1
2,1,36,5,2,17
2,1,36,5,4,8
2,1,36,5,5,4
2,1,36,5,6,10
2,1,36,5,7,7
2,1,36,5,8,4
2,1,36,6,2,1
2,1,36,6,4,1
2,1,36,6,5,1
2,1,36,6,6,115
2,1,36,7,2,1
2,1,36,7,5,1
2,1,36,7,7,54
2,1,36,8,2,1
2,1,36,8,6,2
2,1,36,8,7,1
2,1,36,8,8,11
2,1,37,2,2,617
2,1,37,2,3,2
2,1,37,2,4,28
2,1,37,2,5,4
2,1,37,2,6,2
2,1,37,2,7,2
2,1,37,2,8,1
2,1,37,3,2,1
2,1,37,3,3,4
2,1,37,4,2,2
2,1,37,4,4,51
2,1,37,4,5,1
2,1,37,4,7,1
2,1,37,5,2,21
2,1,37,5,3,1
2,1,37,5,4,4
2,1,37,5,5,5
2,1,37,5,6,11
2,1,37,5,7,8
2,1,37,5,8,1
2,1,37,6,6,122
2,1,37,7,6,1
2,1,37,7,7,36
2,1,37,8,5,1
2,1,37,8,6,1
2,1,37,8,8,12
2,1,38,2,2,594
2,1,38,2,3,3
2,1,38,2,4,20
2,1,38,2,5,3
2,1,38,2,6,1
2,1,38,2,7,1
2,1,38,2,8,1
2,1,38,3,3,4
2,1,38,4,2,4
2,1,38,4,4,33
2,1,38,4,5,2
2,1,38,4,6,1
2,1,38,4,8,2
2,1,38,5,2,23
2,1,38,5,3,1
2,1,38,5,4,7
2,1,38,5,5,1
2,1,38,5,6,8
2,1,38,5,7,9
2,1,38,5,8,1
2,1,38,6,2,1
2,1,38,6,4,1
2,1,38,6,6,93
2,1,38,6,8,1
2,1,38,7,4,1
2,1,38,7,5,1
2,1,38,7,6,3
2,1,38,7,7,31
2,1,38,8,2,1
2,1,38,8,8,6
2,1,39,2,2,516
2,1,39,2,3,6
2,1,39,2,4,18
2,1,39,2,5,4
2,1,39,2,6,3
2,1,39,2,7,2
2,1,39,2,8,1
2,1,39,3,2,1
2,1,39,3,3,3
2,1,39,4,2,5
2,1,39,4,4,32
2,1,39,4,6,1
2,1,39,4,7,1
2,1,39,5,2,18
2,1,39,5,3,2
2,1,39,5,4,2
2,1,39,5,5,5
2,1,39,5,6,13
2,1,39,5,7,14
2,1,39,5,8,3
2,1,39,6,2,1
2,1,39,6,5,1
2,1,39,6,6,89
2,1,39,6,8,1
2,1,39,7,2,2
2,1,39,7,7,32
2,1,39,8,2,1
2,1,39,8,4,1
2,1,39,8,6,1
2,1,39,8,7,2
2,1,39,8,8,12
2,1,40,2,2,508
2,1,40,2,3,8
2,1,40,2,4,25
2,1,40,2,5,8
2,1,40,2,6,1
2,1,40,2,8,1
2,1,40,3,2,2
2,1,40,3,3,2
2,1,40,4,2,2
2,1,40,4,4,22
2,1,40,5,2,20
2,1,40,5,3,1
2,1,40,5,4,3
2,1,40,5,5,4
2,1,40,5,6,2
2,1,40,5,7,9
2,1,40,5,8,2
2,1,40,6,2,1
2,1,40,6,4,1
2,1,40,6,6,69
2,1,40,7,2,1
2,1,40,7,4,2
2,1,40,7,5,2
2,1,40,7,7,39
2,1,40,7,8,1
2,1,40,8,2,2
2,1,40,8,8,7
2,1,41,2,2,445
2,1,41,2,3,4
2,1,41,2,4,16
2,1,41,2,5,1
2,1,41,2,6,1
2,1,41,2,8,2
2,1,41,3,2,1
2,1,41,3,3,3
2,1,41,4,2,3
2,1,41,4,4,23
2,1,41,4,5,1
2,1,41,5,2,22
2,1,41,5,4,4
2,1,41,5,5,3
2,1,41,5,6,8
2,1,41,5,7,9
2,1,41,5,8,3
2,1,41,6,2,2
2,1,41,6,6,73
2,1,41,6,7,1
2,1,41,7,4,1
2,1,41,7,5,2
2,1,41,7,6,2
2,1,41,7,7,27
2,1,41,8,5,1
2,1,41,8,6,1
2,1,41,8,8,10
2,1,42,2,2,371
2,1,42,2,3,6
2,1,42,2,4,12
2,1,42,2,5,2
2,1,42,2,6,2
2,1,42,3,3,3
2,1,42,3,5,1
2,1,42,4,2,4
2,1,42,4,4,12
2,1,42,5,2,14
2,1,42,5,4,2
2,1,42,5,5,7
2,1,42,5,6,4
2,1,42,5,7,5
2,1,42,5,8,2
2,1,42,6,2,1
2,1,42,6,6,37
2,1,42,7,2,1
2,1,42,7,5,1
2,1,42,7,7,22
2,1,42,8,2,1
2,1,42,8,6,2
2,1,42,8,7,1
2,1,42,8,8,6
2,1,43,2,2,272
2,1,43,2,4,5
2,1,43,2,5,2
2,1,43,2,6,3
2,1,43,2,7,1
2,1,43,2,8,3
2,1,43,3,2,1
2,1,43,3,3,1
2,1,43,4,2,3
2,1,43,4,4,11
2,1,43,5,2,10
2,1,43,5,3,1
2,1,43,5,5,3
2,1,43,5,6,6
2,1,43,5,7,4
2,1,43,5,8,3
2,1,43,6,2,2
2,1,43,6,4,1
2,1,43,6,6,29
2,1,43,6,7,1
2,1,43,7,2,2
2,1,43,7,7,21
2,1,43,8,5,1
2,1,43,8,6,1
2,1,43,8,8,9
2,1,44,2,2,209
2,1,44,2,3,2
2,1,44,2,4,7
2,1,44,2,5,1
2,1,44,2,6,1
2,1,44,2,7,1
2,1,44,3,3,2
2,1,44,4,2,3
2,1,44,4,3,1
2,1,44,4,4,7
2,1,44,4,6,2
2,1,44,4,8,1
2,1,44,5,2,9
2,1,44,5,4,1
2,1,44,5,5,2
2,1,44,5,6,4
2,1,44,5,7,5
2,1,44,5,8,1
2,1,44,6,2,1
2,1,44,6,6,36
2,1,44,7,5,1
2,1,44,7,6,1
2,1,44,7,7,24
2,1,44,8,7,1
2,1,44,8,8,1
2,1,45,2,2,185
2,1,45,2,3,3
2,1,45,2,4,6
2,1,45,2,6,1
2,1,45,2,8,1
2,1,45,3,2,1
2,1,45,4,2,3
2,1,45,4,4,9
2,1,45,5,2,10
2,1,45,5,3,1
2,1,45,5,4,3
2,1,45,5,5,1
2,1,45,5,6,3
2,1,45,5,7,3
2,1,45,5,8,1
2,1,45,6,6,13
2,1,45,7,2,1
2,1,45,7,7,12
2,1,45,8,2,1
2,1,45,8,8,11
2,1,46,2,2,116
2,1,46,2,3,2
2,1,46,2,4,6
2,1,46,2,8,1
2,1,46,3,2,1
2,1,46,3,3,1
2,1,46,4,2,2
2,1,46,4,4,4
2,1,46,5,2,11
2,1,46,5,3,3
2,1,46,5,4,1
2,1,46,5,5,1
2,1,46,5,6,4
2,1,46,5,7,2
2,1,46,5,8,1
2,1,46,6,2,2
2,1,46,6,6,20
2,1,46,7,6,1
2,1,46,7,7,11
2,1,46,8,2,1
2,1,46,8,4,1
2,1,46,8,6,1
2,1,46,8,8,5
2,1,47,2,2,105
2,1,47,2,3,1
2,1,47,2,4,2
2,1,47,4,2,2
2,1,47,4,4,6
2,1,47,5,2,4
2,1,47,5,5,1
2,1,47,5,6,2
2,1,47,5,7,1
2,1,47,6,2,1
2,1,47,6,5,1
2,1,47,6,6,10
2,1,47,7,7,10
2,1,47,7,8,1
2,1,47,8,8,6
2,1,48,2,2,81
2,1,48,2,4,2
2,1,48,2,5,1
2,1,48,2,6,1
2,1,48,3,3,1
2,1,48,4,2,2
2,1,48,4,3,1
2,1,48,4,4,2
2,1,48,4,5,1
2,1,48,5,2,1
2,1,48,5,4,1
2,1,48,5,5,4
2,1,48,5,6,4
2,1,48,5,7,4
2,1,48,5,8,1
2,1,48,6,6,7
2,1,48,7,7,8
2,1,48,7,8,1
2,1,48,8,6,2
2,1,48,8,8,1
2,1,49,2,2,65
2,1,49,2,3,1
2,1,49,2,4,4
2,1,49,2,5,1
2,1,49,2,6,2
2,1,49,2,7,1
2,1,49,2,8,1
2,1,49,3,3,1
2,1,49,4,4,1
2,1,49,5,2,7
2,1,49,5,3,2
2,1,49,5,5,1
2,1,49,5,6,2
2,1,49,5,7,3
2,1,49,5,8,1
2,1,49,6,6,10
2,1,49,7,2,1
2,1,49,7,6,1
2,1,49,7,7,7
2,1,50,2,2,43
2,1,50,2,3,1
2,1,50,2,4,2
2,1,50,2,7,1
2,1,50,3,2,1
2,1,50,4,4,1
2,1,50,5,2,3
2,1,50,5,5,1
2,1,50,5,7,4
2,1,50,6,6,6
2,1,50,7,7,5
2,1,50,8,8,4
2,1,51,2,2,35
2,1,51,2,3,1
2,1,51,2,4,1
2,1,51,2,8,1
2,1,51,4,2,1
2,1,51,4,4,1
2,1,51,5,2,3
2,1,51,5,7,1
2,1,51,5,8,1
2,1,51,6,6,5
2,1,51,7,5,1
2,1,51,7,7,4
2,1,52,2,2,31
2,1,52,4,2,1
2,1,52,5,2,2
2,1,52,5,5,1
2,1,52,5,7,1
2,1,52,6,6,3
2,1,52,7,7,1
2,1,52,8,8,1
2,1,53,2,2,32
2,1,53,2,4,2
2,1,53,4,4,1
2,1,53,5,2,3
2,1,53,5,7,1
2,1,53,6,6,5
2,1,53,7,2,1
2,1,53,7,7,4
2,1,54,2,2,13
2,1,54,2,6,2
2,1,54,5,2,5
2,1,54,5,6,1
2,1,54,6,6,2
2,1,54,7,7,4
2,1,55,2,2,9
2,1,55,2,4,2
2,1,55,5,2,4
2,1,55,5,3,1
2,1,55,5,7,1
2,1,55,6,6,2
2,1,55,8,2,1
2,1,55,8,8,1
2,1,56,2,2,14
2,1,56,4,2,1
2,1,56,5,2,1
2,1,56,5,7,1
2,1,56,6,2,1
2,1,56,6,6,2
2,1,56,7,2,1
2,1,56,7,7,2
2,1,57,2,2,4
2,1,57,2,4,1
2,1,57,5,4,2
2,1,57,5,5,1
2,1,57,5,6,1
2,1,57,6,6,1
2,1,57,7,7,1
2,1,57,8,8,1
2,1,58,2,2,8
2,1,58,4,4,1
2,1,58,5,7,2
2,1,58,6,6,2
2,1,58,7,7,2
2,1,59,2,2,3
2,1,59,4,2,1
2,1,59,5,2,1
2,1,59,6,6,1
